t,x,y,z,value
3,50,5,75,16.48734756578247
9,15,89,66,7.883526412131818
8,8,15,86,19.007882680287583
4,89,64,33,22.04490543279808
3,12,76,16,21.21642600885764
0,41,90,55,17.087596869051943
6,75,21,43,19.298400828818384
5,31,0,43,24.277484931997876
5,24,10,94,19.762882685268515
2,80,17,35,19.763296102399508
2,79,54,35,17.875242991827474
5,0,75,7,21.39279737382352
4,9,40,45,22.31431620045271
6,62,20,34,18.730548235836526
3,77,27,91,15.52079619496843
6,65,99,41,19.07253117349207
2,44,2,59,14.776937338586876
3,41,49,49,22.229344346466
0,80,1,16,22.404529462418918
7,10,52,62,17.857761785815025
0,1,34,59,20.4836684905782
0,80,68,83,17.08703088271719
2,75,37,94,13.299812181478913
6,36,65,17,21.213135564992083
0,41,4,12,31.49453320908113
9,98,24,26,14.465143379444772
1,96,34,4,20.297345836432353
8,55,47,88,24.838315759637133
1,25,92,36,20.423606114534685
2,63,15,6,32.42843398169672
3,40,51,65,23.598054165451988
8,94,97,40,18.060283870670155
2,66,34,41,33.62475477792011
6,30,90,16,18.142871257633203
0,70,76,81,17.385299233396623
2,80,73,58,26.113470726636884
0,68,72,55,23.42574418175815
2,29,62,97,22.646699317708393
9,83,75,52,16.10153638214721
6,16,21,78,25.631360379209564
2,93,60,80,19.143531127099287
7,58,59,73,24.91609444022783
0,72,2,56,17.50955433155264
2,45,80,61,17.911591489383735
6,51,7,59,23.989196462104594
6,91,22,2,20.97142445825387
5,74,85,31,20.38723875293867
0,56,85,54,20.32324818829503
3,98,86,90,17.257708922803943
7,70,44,58,20.248474762464678
7,0,40,61,26.891713692091596
0,2,31,64,27.576596618681254
9,76,91,1,22.91310146316091
6,20,24,16,19.53528729218858
3,43,64,79,20.378356949141047
9,6,81,67,16.727643090423264
3,68,77,5,23.811395360594723
3,45,78,17,24.222357052865483
5,21,45,49,25.461695444847635
0,24,23,41,22.256505457825494
2,22,38,94,22.85784896846158
4,60,51,16,19.111809290196824
1,77,39,71,28.429830367327355
7,6,81,3,18.294150237550845
3,76,32,64,28.224198398484234
5,55,10,68,12.539950961604518
6,66,28,74,16.910567755858075
0,6,79,46,22.88940159286022
0,4,95,66,25.613122298302425
6,41,63,52,23.12740819805157
1,43,20,66,19.845881560348168
9,4,75,14,18.117025228216608
8,26,41,73,17.05433194844267
1,85,64,49,18.8067242113287
3,6,47,94,21.05640062527193
9,70,35,2,17.15601260644849
5,20,45,86,16.767043668614956
2,62,80,15,17.706539397075524
0,63,17,88,23.161945274537203
0,65,94,13,20.43761020190087
5,31,36,6,13.03166287642313
8,64,90,91,10.653986915687513
0,85,45,68,11.649576698675302
3,30,53,9,24.08500063190589
2,71,37,96,14.835492622358665
7,65,12,82,17.619285605174742
4,23,9,78,17.29309023881887
1,22,36,91,29.25199490559953
5,87,7,53,19.749372383183452
8,73,22,95,12.176881039335273
1,5,85,97,15.185424413205904
1,31,57,95,17.253394106080872
4,36,19,43,17.257194019130274
1,54,4,70,25.101098785051093
7,56,34,75,25.754683446469944
6,2,19,50,17.500814913318298
7,57,96,59,17.65655321931303
4,69,34,50,14.017101786152372
3,9,40,37,26.08999996744569
2,40,68,31,24.101756128437202
4,72,30,94,19.736868598848968
5,65,14,82,13.22222200692769
7,94,21,47,17.78675057003469
8,56,24,34,5.788721990650075
2,72,49,24,20.490459611930085
8,71,70,62,22.878372257612092
1,59,63,22,24.532743577107908
5,77,0,4,20.60831751032053
9,27,57,57,25.2887558430702
5,66,60,33,27.25726141676152
8,35,45,42,11.417331910640883
4,15,83,89,24.143578032111243
8,2,8,30,28.96234592161695
6,44,68,15,9.85972111593691
4,27,51,33,27.584421421026036
6,62,79,72,12.761200161561513
0,58,20,79,16.624699405891704
1,40,88,24,14.950516541139057
7,51,73,61,11.041075971272953
8,29,4,30,16.873762017947396
7,12,91,67,23.00077756761402
4,19,9,22,26.614510079110268
9,34,87,30,14.846619143797344
2,71,87,88,31.201507785437236
0,55,8,93,23.647552443913604
1,61,68,63,22.697308641639125
8,52,35,83,16.316174578988814
0,33,29,43,16.079302259531442
3,13,25,13,13.989934757050086
4,16,13,37,17.5482374173073
6,83,2,16,14.848894772481174
6,17,82,48,8.780722465900947
9,85,99,39,22.814710818186427
6,15,46,42,19.862676601011295
2,85,23,0,18.8358574363039
0,15,62,48,19.960152050960634
9,63,13,58,20.529224382888376
8,24,74,3,15.870439278579111
0,76,65,95,27.247001777352608
0,93,68,36,22.821915663278126
1,79,17,3,20.45719090176224
0,33,12,65,19.193646872087644
4,49,23,78,13.954893836458766
4,79,90,52,21.416097739804723
7,16,7,91,25.302380174116163
1,31,58,1,27.88913922763679
9,39,61,76,19.849973556184317
0,88,21,75,24.794996734621364
8,68,70,74,16.3248909303452
4,42,11,2,18.204452519002604
9,74,67,76,18.099076667272932
1,44,4,10,24.03657215904194
4,11,28,91,25.40746976422669
5,34,12,38,18.572157475542035
4,11,64,99,19.78156050075082
0,78,64,3,31.361169191738014
5,33,89,55,17.30924649166153
7,82,22,76,13.160919619196308
6,98,24,74,19.910155562147065
6,38,97,67,18.50497092447747
9,14,21,26,22.146579962744813
1,74,48,60,22.181065820522104
5,4,81,64,19.040309500696605
6,29,89,50,21.93738954448279
9,20,33,97,22.89295034997055
9,43,67,24,17.70525049232489
4,74,90,30,13.925224596172582
0,44,33,3,14.681136735820669
7,94,78,5,28.41742866604899
8,94,16,84,30.42278499169233
9,3,11,81,22.54905761924888
7,95,72,67,28.519878105458723
0,7,4,71,16.87855794183737
9,14,63,51,17.29871962147969
7,75,79,42,23.41236541350265
9,34,70,51,17.656897557293465
9,43,44,65,16.11072421534694
7,53,27,94,16.02567414890204
8,14,7,25,17.834611461210308
5,64,20,14,17.726072926018077
8,81,88,30,24.576957155760475
8,9,53,99,10.706142510096896
2,11,2,64,13.633519984883133
5,50,86,90,4.805178935371135
4,45,71,26,18.2775347505523
2,41,92,25,17.1882307711833
5,22,52,11,21.456529965101932
8,80,52,12,19.225054732015938
9,85,51,28,23.361024121241435
1,98,72,1,18.90167342647945
2,44,83,22,15.488652744662236
2,67,26,16,18.321496141938265
6,94,65,26,22.84748805179341
7,89,59,1,24.807340540011012
7,67,62,8,8.81868878112865
7,89,87,5,15.264517958066724
1,13,86,37,22.70456887965864
3,28,65,36,23.35564546101623
8,48,91,71,20.28478688190226
0,64,77,51,18.66752407868241
5,83,63,44,23.216873955333256
8,26,95,39,18.250174210782806
9,13,90,70,16.99367139360289
1,49,51,63,21.26672768407804
8,78,48,25,26.790802500797675
1,97,4,36,27.75349773669706
9,99,10,84,27.362004637557476
1,57,22,7,21.678380743041796
1,26,1,77,9.468653597961648
2,82,41,33,20.316065159406445
8,18,3,81,22.77286466307756
5,25,5,61,12.750974330318618
8,64,96,88,14.491819929799426
0,93,57,73,26.40543050477018
9,10,14,13,17.92996851350629
7,82,41,55,23.28214293601808
6,79,5,76,25.003837883312762
3,15,86,51,18.89991624986512
3,17,97,85,26.740699182304574
4,27,36,25,17.632664619157005
5,57,40,43,17.458847263869544
7,84,66,3,14.150300919376937
1,2,95,46,19.227052663837693
8,86,73,75,18.872137044985088
9,19,62,80,19.435928654311116
6,79,62,66,21.718730565847604
7,69,30,1,18.06322647275122
8,9,1,62,24.533082252327603
3,60,49,40,17.681061664595557
3,66,23,67,11.770522817436508
9,14,36,78,25.14999432003816
1,90,72,43,23.945764841237065
7,19,94,41,12.957705724573934
8,87,36,97,13.546681018339497
3,73,38,13,27.249319221120736
3,38,62,17,20.331236747959892
9,99,55,44,16.05856398057915
1,57,50,85,12.921037991609774
3,26,5,40,19.973051593673773
7,99,99,52,18.477164813586644
3,79,0,86,23.507674900915944
7,70,39,25,19.107636843332976
0,5,47,27,18.38312125734962
3,8,58,47,12.808456990471234
7,47,26,22,10.961163111113997
9,83,78,87,22.062711841473522
1,92,38,35,18.26752014255171
5,20,44,70,27.546841372501977
0,59,37,82,19.879375176483986
1,81,22,46,12.14816990652744
6,34,71,60,14.301640602781788
5,17,20,64,23.01592081046189
9,71,15,58,14.726056704271596
8,91,77,53,19.45372571719467
0,56,96,69,18.588211034570605
8,58,31,72,25.09546551208745
7,50,7,7,17.018649915076107
2,15,22,89,18.885979144450076
2,81,23,55,12.421241915319069
8,95,1,85,19.82524419710021
8,77,14,18,23.157705891669792
0,64,51,9,19.22030076005297
0,44,44,46,18.84529340779463
0,93,20,52,18.254622181783926
1,66,9,8,22.951837024534374
9,62,73,4,16.930687957173866
9,58,13,59,13.565441085497644
8,8,93,39,9.240703681060225
5,33,39,94,15.20521580224393
4,19,18,58,11.992980103702074
1,18,0,27,23.237862507011606
6,58,94,6,13.246872128334946
0,55,90,15,17.727738820096793
9,67,1,59,21.191722627375544
4,32,12,97,16.171244448611557
5,14,32,19,21.46180767548046
4,76,30,67,20.546000120639142
9,64,71,47,19.40456977441382
5,84,90,90,17.35554464755084
8,64,62,69,13.791835046716276
6,65,39,36,7.310038586703836
8,72,22,95,14.990918296433833
1,26,45,77,21.80140517889638
3,24,50,6,10.313153989808473
3,48,77,54,17.16021690084731
0,26,6,36,18.47552955701846
0,93,51,68,19.826459525087685
3,14,43,89,19.531614538391814
9,43,25,6,21.83405759613542
7,57,14,98,13.377867488347741
4,28,74,27,27.068576816060634
8,31,58,67,25.82328524989638
6,79,16,51,25.119532103325614
0,60,12,0,21.06140548378694
2,95,86,67,21.55226138579249
5,71,18,84,10.464219036508789
1,57,36,13,15.577591935958283
3,65,13,13,10.86997625937594
1,61,45,7,19.971442618575384
1,58,51,98,15.655599059849578
0,58,73,26,17.503076274460245
3,33,58,55,24.857984768858344
6,60,21,75,18.93040883310466
6,72,56,9,23.07227015962752
9,77,77,87,18.020906584562596
1,37,67,77,27.34360490070901
0,42,17,6,17.679667920763002
0,49,52,14,16.921905433339596
1,51,33,78,15.615124854076525
4,72,32,14,22.699582061659875
8,12,37,48,22.88827036407058
6,69,82,20,26.96744713943697
6,51,5,99,13.232305068177553
2,90,20,59,19.591895372278977
9,85,35,44,16.826850286963758
9,41,64,37,24.24586154374081
3,8,10,46,22.910229525510186
5,70,55,28,15.807609709693665
4,90,0,24,21.029733024407516
3,3,16,65,17.859624162316802
2,13,47,30,12.095976803609531
9,65,28,45,21.113775302437972
8,45,89,97,14.029843490988778
8,50,75,0,25.979464975191455
1,57,50,8,24.594594039493256
4,45,98,67,20.26732058059043
3,97,81,97,19.707639718415976
9,28,94,62,25.041487767220776
6,68,40,70,22.333180022426372
7,16,87,7,15.073250893481429
9,59,54,41,18.17394462918349
0,51,18,84,20.875385190898548
8,63,10,74,17.68520255384171
5,73,26,85,21.097603865381192
0,36,59,51,18.73855154935202
9,87,72,76,23.036040614009774
8,96,4,13,25.29804615466175
6,0,32,91,16.74559103332394
7,94,77,27,23.143165508054036
3,26,1,37,15.44013517371431
4,27,71,65,23.550079641807223
8,33,99,34,15.673621509944706
5,5,71,61,21.72903638794864
9,64,83,9,16.361004834295535
4,21,0,24,14.907241397874703
2,63,56,9,21.955323841093616
0,5,40,94,18.84718075849486
9,89,72,73,25.24015220345774
3,86,29,89,11.835269554589281
1,71,78,30,16.9120385353073
9,35,83,50,16.64274683669392
3,24,50,29,21.541797720369274
5,89,74,96,9.229043619836187
9,68,24,35,18.230202270399666
0,50,24,4,26.79480493523543
9,23,53,70,19.38858725425272
5,6,64,10,19.293785233624185
5,67,38,41,20.482425706956693
6,87,19,25,19.079612587683716
5,77,56,96,22.34091516329109
8,22,26,1,13.303879734785689
9,51,58,39,16.886970457738265
5,72,16,97,20.944740999350895
0,25,90,23,18.48796647580946
2,3,3,75,12.685446482679682
6,60,9,97,29.214187975221265
9,2,66,65,24.217829967034113
1,91,92,87,18.582794903092033
2,34,63,61,23.386050859588323
1,71,77,14,17.09933804386798
7,54,55,29,26.560792418877448
8,69,31,66,16.16213728832507
6,82,67,58,15.938747276771831
8,90,48,74,11.048593363455696
9,95,48,27,23.639579283346627
5,38,43,83,22.030388693815688
7,5,82,87,23.197231585333412
1,26,99,74,17.286458032927005
3,19,82,8,13.231369771053245
2,56,22,63,29.484767656719818
0,60,27,48,19.791976643121437
4,58,67,52,17.263898683893316
6,51,8,59,23.01861729364837
7,86,76,72,19.29808902657622
0,45,58,95,17.882374538533067
2,85,27,13,13.70818814836909
0,86,3,68,27.820611747510085
3,50,83,20,24.763211297977655
0,80,29,0,25.258205851143266
9,25,74,87,15.555570085594
5,45,81,74,20.120786323927206
2,67,45,21,20.93346368761314
7,21,3,55,13.50516369276343
5,46,71,96,26.117015098882547
0,2,16,55,26.01310995899218
6,70,5,0,20.25268849482181
3,34,50,28,21.600849344689102
1,17,22,44,13.99134408012565
3,77,78,28,11.102174937428353
0,55,97,0,24.968643774943466
8,8,55,63,24.50905694486157
0,8,38,2,18.185950478353018
6,78,66,76,16.884957204734352
6,83,22,10,23.236649250483076
4,18,42,42,17.525740024364666
4,82,88,22,15.43946806488034
9,90,54,47,13.143836976074727
7,18,90,13,24.07717693317019
6,12,41,65,17.411092198369786
6,19,43,39,17.40417006029887
6,32,86,36,18.407840616379204
2,20,5,29,8.639773347189124
7,31,30,50,6.708036298725997
1,80,61,82,22.3351129165791
5,99,11,29,21.02011307015367
4,79,16,3,26.13537230442794
4,35,65,8,29.491969105399782
5,15,46,27,24.215371848100403
9,74,69,12,16.66130762684351
7,24,48,88,20.981433664882136
5,34,6,92,23.12129969437359
3,91,95,43,27.40846202873022
4,45,72,79,23.684092071058252
8,18,7,1,21.478292307252104
0,64,85,77,19.408110925561182
8,32,52,2,20.579631590727764
1,51,10,93,23.518794030057528
4,65,22,49,20.071568697616023
9,22,48,70,22.57709083330921
9,61,31,0,21.455378148864668
9,16,13,6,23.570201963512858
6,21,78,65,23.24182578756689
0,94,28,93,18.756277100518336
4,76,67,70,17.003846654388614
0,60,41,86,21.439719958103986
1,79,42,58,25.064856873611475
6,45,99,91,20.13823375184459
9,68,51,0,27.63520399935105
2,42,49,87,23.96469866905215
7,94,52,33,28.089536784708013
6,91,7,96,24.987827879177946
6,50,76,51,17.635633767144746
2,23,73,55,12.53607285511294
9,66,63,61,23.39507549623062
3,22,55,21,27.26706779818271
5,5,55,60,14.682970108092626
3,71,7,88,10.55323368510808
8,3,25,94,24.66746192296517
2,35,80,32,11.923915284449848
2,10,48,12,25.83111581041984
7,57,48,78,21.451927024618122
9,38,46,42,18.35874538044901
3,22,37,18,15.3161027105028
3,74,38,40,22.69975852007221
9,92,53,80,18.114766910465303
0,93,83,62,32.64824223968311
1,82,37,44,26.916771218593333
4,73,41,27,16.2026605033247
8,82,81,67,13.541472490324397
0,33,9,8,16.134470693253398
1,4,53,99,25.06961180802528
0,98,30,5,24.103067122615865
2,2,71,39,21.166520205123252
1,43,21,98,23.555827516423477
9,7,65,58,18.290599332697578
4,81,54,16,20.03936010450741
0,34,98,94,26.35051928775597
0,5,94,12,27.341858352387447
8,32,3,51,11.382065468534732
7,0,77,15,12.816272465353938
1,85,14,67,13.956642287181612
9,39,11,7,18.63358730770183
5,84,63,56,20.17683704326499
8,95,14,66,27.305334478420708
9,83,9,34,28.055694650853134
4,26,2,65,23.22618615836804
1,48,91,69,24.210775654073196
9,28,0,89,24.94088237898752
3,55,24,79,13.726103177302619
4,59,90,21,22.236456107188655
5,43,31,88,20.46451144218552
4,54,72,22,27.6661343024342
6,36,93,85,27.651481474560462
5,35,14,79,13.956336956788835
3,8,69,51,20.86584013604855
3,85,96,64,16.976198897142407
2,80,2,36,20.068526065526715
0,73,24,98,20.18482979367867
9,58,52,55,20.848160750974465
6,98,9,61,15.048561029190662
0,54,33,31,23.91003244199538
0,2,14,69,24.972156535848242
9,52,24,50,29.497720113004604
9,97,11,41,20.047960849625376
1,16,2,69,22.517685915157582
9,31,16,10,11.511425733260804
2,82,53,76,24.192063873222693
9,6,61,97,24.019532096468257
7,67,22,73,10.933483540513246
2,38,41,78,22.406973110059244
7,44,80,94,25.48013257152327
9,29,82,38,18.472590156469785
5,35,88,26,16.932091220049376
6,29,47,43,17.835661789900932
0,7,58,77,19.847437803628104
9,50,29,19,11.597174487907862
2,86,17,86,27.73011270425765
4,38,66,83,27.343297543246447
2,62,40,19,23.973964745433438
9,96,45,90,15.91543853918963
8,76,22,20,28.93402357800682
1,14,98,23,22.22083906877458
4,86,57,51,23.5610429391006
0,13,38,86,27.614673728162675
7,35,36,16,21.807347950638942
8,82,84,87,23.858432442321735
9,40,28,90,21.197421066936233
6,94,17,25,23.92702974254667
3,91,58,88,13.795612058485863
9,27,39,4,16.338625891084444
9,10,22,50,26.724831145785352
9,49,81,4,30.05011981119285
6,44,32,17,17.01416280751473
5,15,48,7,23.24621830269685
6,64,57,20,25.257882832735397
3,33,98,53,16.448672746705746
4,13,33,64,16.695964633731933
3,50,43,0,21.313753870756194
4,33,32,96,13.354398088730733
0,65,19,88,10.693059631439525
3,26,6,3,19.829945453814297
0,90,53,17,25.38268176608204
2,94,6,60,15.270394496336207
4,64,22,92,18.775526875894876
4,0,83,91,4.268899173541097
1,89,44,32,14.113239857512044
4,20,4,80,18.53038001063427
3,37,97,31,24.536422811041152
2,98,35,47,10.412106856607853
7,87,31,28,23.12536617206035
0,29,38,78,23.259233212688436
0,80,99,60,25.319066060392593
9,20,75,35,12.30949753639235
6,57,63,52,19.29852337599224
5,81,39,68,25.06823112996498
5,97,19,2,20.92642423299308
3,77,42,26,20.113086023878644
3,40,77,48,20.58859575562424
8,39,44,91,20.438889564990408
3,32,59,77,17.460641289743283
4,43,0,75,11.314153177758119
9,55,72,46,14.85728835757121
8,32,68,65,20.844718967772774
2,56,72,47,16.188024767820632
1,83,21,54,8.698822723803891
9,66,88,8,24.45757696843914
1,16,97,60,15.831221686894981
5,73,9,34,27.915086320478512
2,51,72,78,24.883587935028093
7,33,39,49,18.23259154944214
8,33,79,91,14.727192713064532
6,50,20,84,14.244466843788985
7,4,27,84,25.84844864049748
5,70,15,85,21.67835479446378
3,89,44,87,18.07884650769586
0,24,40,34,31.525278794643356
9,36,56,24,15.202519073828531
5,82,50,10,10.819551326092682
8,52,87,83,24.80016569930566
3,57,45,86,18.912039402995806
3,33,22,97,25.93909833703686
3,82,89,44,19.120331090269193
5,17,4,19,31.555110911804146
3,33,84,56,18.539537090588876
9,51,48,86,21.06560318473797
4,33,2,4,24.29285429443462
7,46,40,58,24.892909257442803
2,54,18,15,22.591526355311316
1,74,45,44,14.264949016374304
4,17,24,7,23.495645966131924
5,79,86,67,15.11368838533026
7,72,20,22,23.547708567837695
8,64,6,97,15.963478140099909
6,6,72,97,19.423490968309196
5,7,66,31,15.241257858893485
4,17,69,46,14.258914142190546
4,24,42,43,26.378327384379528
0,90,95,63,15.46133925607263
7,17,59,23,21.264859159341235
9,19,91,11,11.959262697307643
4,5,84,50,21.36733011040476
3,39,54,52,23.795738154942093
6,72,29,38,17.939180005270092
4,49,30,37,18.088813485421873
0,33,9,13,23.73667375468814
6,85,33,15,19.9445072100201
7,51,39,63,23.40327003067695
2,77,70,90,15.528219747191983
9,49,44,85,25.103712742641378
4,71,49,53,18.254558808285715
8,43,70,61,19.94117873349021
7,66,91,8,20.419015053299567
8,92,80,21,18.356630324802396
6,17,61,4,18.599764129463114
4,53,12,4,23.064535181640203
6,23,77,30,11.854937817936772
7,13,8,9,22.399505087088755
8,52,99,0,13.878705538024512
4,9,96,88,21.95576391765767
7,55,36,97,25.397188504457922
1,48,99,19,22.206052635820747
2,79,73,9,18.08661099764062
0,11,26,40,18.264535194167905
4,57,23,71,17.343606552989684
3,60,7,86,18.918031427379486
7,88,26,28,16.811313892588554
8,50,63,31,16.369647447100583
3,91,49,14,22.773467462434194
4,84,74,83,16.791337553987518
8,61,52,66,10.051497031199352
1,64,45,39,28.141405690712276
6,33,62,77,24.392791522556237
0,90,22,29,26.671792269671993
0,7,78,20,22.287236511322853
5,65,18,23,17.114614414300547
9,87,32,28,17.85922954684537
2,81,67,83,17.63657386691773
6,8,41,59,20.70263417620418
6,56,34,1,21.94519067865881
6,7,89,36,22.281297503656138
2,47,11,65,23.374492481964097
5,20,99,16,14.538502005392578
4,80,18,95,21.62214634208875
3,49,2,50,19.243786709359803
1,86,91,4,23.489453796161833
2,46,31,88,7.117756876089867
4,54,46,89,25.19705361402411
1,62,18,26,16.309141954290748
5,89,78,54,21.947447038408864
4,52,55,70,13.489652675750127
5,52,84,22,24.567503951474208
2,40,58,59,29.40770543161154
1,71,31,14,21.132988634686708
0,51,46,83,23.550360156061952
8,29,75,48,15.071774327110298
1,17,72,41,21.99638692897741
7,81,78,73,24.30394819894733
8,59,63,9,20.96029695669705
1,6,74,39,19.32806363431241
9,71,10,56,15.394532845630094
1,65,39,27,20.37150432758292
1,32,51,88,22.45627320606878
1,84,97,86,24.585954098710562
1,14,11,46,13.005712201759046
4,16,59,47,17.26272585229676
1,99,59,44,21.14084601771505
2,15,84,57,21.213799125794896
3,2,83,93,30.238386263992602
2,0,52,29,23.609604674310813
1,74,79,98,25.386977441029394
6,38,32,96,32.223310783844525
6,58,4,73,16.076106620277656
1,33,38,66,19.398965053899236
1,46,67,37,18.570846742708152
2,90,27,51,26.129557852078822
5,89,34,48,17.955606061468306
9,90,77,33,27.42808340737378
4,41,24,24,17.751314336867814
1,66,97,67,17.758847605193743
0,6,35,69,17.48346698154821
2,62,3,88,22.877475298733494
5,78,48,9,26.837699947930815
9,87,28,98,17.508549209903514
0,62,63,46,25.099490711027286
7,65,29,75,21.436556505255393
5,21,92,58,21.916202583754995
4,14,14,69,25.95290218710324
3,41,48,65,11.837839108369424
9,19,74,67,20.798908263510622
3,24,51,59,10.558011040565665
3,32,6,5,24.691228057473666
4,16,20,34,12.425702955426257
5,83,14,96,18.40064535030708
2,43,56,75,13.66278315479314
2,88,55,78,24.302350796077675
8,27,85,69,25.32365150894127
4,73,94,26,10.500303824936857
4,10,66,47,23.140751128692425
2,78,60,28,13.695955518041753
9,76,83,67,13.475262607248968
7,9,85,56,23.92285186396461
9,85,31,36,19.807426150173914
1,60,68,16,21.44952105772496
0,98,14,62,30.103631293221248
8,59,90,81,18.7545156987268
8,64,22,86,23.843566773595285
8,28,81,37,11.382768669986248
2,5,75,13,16.512785099276005
7,99,75,4,22.567558575851802
0,7,35,94,10.522101507110113
8,1,16,44,21.190998944454236
9,68,89,64,19.387951802513737
3,33,61,2,16.697103100265302
3,28,2,16,14.672888057317444
0,77,74,11,22.37589710313942
5,4,43,15,22.22907639965012
9,32,78,10,26.426017471307954
4,32,9,33,15.084700700797473
5,7,82,88,29.444371090722942
9,3,83,50,25.42373808582299
0,65,52,74,18.467361777010794
3,35,12,55,16.89952168706912
7,41,31,19,11.665589587481437
6,35,50,95,23.884519528241412
3,27,34,70,25.759787682143738
5,4,88,65,16.02594916001519
9,12,63,96,19.56758190437011
8,95,92,80,13.93892324676506
9,94,52,47,21.09791039111828
0,74,3,3,19.28075691382066
6,69,64,70,19.375543995484286
9,73,75,27,26.302460006531046
9,93,92,73,11.41330687693091
6,25,72,55,21.570663309672643
3,93,97,70,10.262617806438225
0,15,77,0,17.478138705290707
2,26,82,5,11.864725020378849
7,92,53,87,20.784438642124943
7,7,71,96,13.610759554328418
2,10,43,30,14.626595901204787
5,90,43,38,32.073366921016785
7,17,50,61,25.119507731103113
0,63,82,46,13.061704589949422
2,85,99,90,11.201254038023702
3,28,35,0,17.4254168532179
9,89,5,63,15.928497977110528
0,37,64,26,28.82128823209009
0,40,71,60,17.6486749412419
3,48,90,85,26.854504190929422
9,82,25,38,17.596905618793194
4,61,58,86,18.66637369418038
1,2,45,11,21.01872282414013
3,7,37,46,14.159824489953058
6,22,54,2,18.283491732555753
5,23,18,90,20.994116149439318
2,88,3,6,15.15292200563795
0,13,69,53,16.246370701788013
6,3,87,65,20.664263023029918
9,87,44,95,20.167860968471306
7,78,54,34,18.14470959340191
2,46,14,24,20.199139965288865
0,61,71,65,15.315918915873102
0,75,39,30,14.101323659327912
7,32,2,73,12.955549392459352
6,71,85,26,13.407976113860745
5,24,67,16,15.157809939259401
6,19,92,22,15.77163576359016
5,74,8,76,19.08339443790235
3,58,91,71,20.676415928979228
0,55,29,83,17.809386583411445
9,13,1,55,25.644227528720155
6,31,91,18,21.140010000332254
1,25,34,57,24.492292413090116
6,38,83,51,26.024873933252994
1,73,29,27,18.693859684819525
9,82,62,22,17.510512406071232
8,30,71,83,19.86248335988221
1,76,69,4,14.692642490863927
4,72,18,66,23.827890691581977
0,8,68,75,18.1964730547098
5,23,21,27,13.72750588942959
7,85,61,17,13.981388290814593
7,84,87,19,21.23186541292464
4,19,49,50,18.86559027855694
4,68,48,2,24.36904198110018
6,84,52,76,23.71284528777142
8,76,78,41,27.478341077597946
0,79,46,12,18.720708567896235
2,87,67,82,24.54861085044768
1,17,91,97,16.59583447697983
4,55,37,7,22.428084255526837
0,56,42,0,15.856351994755961
1,25,86,30,25.271398745249062
4,79,54,59,18.929357267798675
2,46,90,88,21.898801694203847
4,17,18,31,16.812645613906767
6,2,94,89,25.885570335846364
7,35,5,44,18.635561318743893
6,44,35,31,19.675503218988677
7,75,34,18,14.531451005147627
3,40,96,79,15.475219688672986
5,61,16,38,13.296351229272032
0,4,53,75,23.23331975305721
9,83,61,30,15.842829065744194
4,9,5,97,17.518445078338488
1,85,39,70,23.968687803285565
2,64,40,43,15.031165439950435
0,42,83,49,16.099715166984247
9,5,86,38,18.610046070992805
6,74,18,11,27.30331332134564
5,39,51,17,20.382725634025007
4,29,29,14,22.06018403887991
8,31,10,82,18.048995171716307
4,32,88,45,24.566771248210735
6,0,56,28,15.195017626401945
7,54,9,31,20.540777697368586
0,7,38,80,22.625506482167417
2,92,27,60,18.945355183262237
4,82,81,47,24.364588581341216
5,61,2,46,20.88875226815726
9,73,36,60,23.685147910011075
9,73,24,61,17.9447393187067
5,26,65,93,24.44501761823842
3,59,44,37,21.396719706196887
1,71,24,54,24.8801611126535
6,92,65,51,23.744132352097214
7,13,25,64,17.078341531596763
6,16,15,47,15.264237130753644
7,72,5,57,24.31042587037829
9,5,90,27,17.936667470667654
7,12,8,51,25.718535781886338
7,7,41,95,20.122466398044928
6,59,16,55,23.602647487483793
8,67,83,78,16.958890308993613
8,99,8,48,6.837737289809812
6,21,76,72,19.581266926312175
4,94,34,47,15.617268685299845
6,97,49,77,13.968829736112037
3,8,75,71,14.512622863150746
0,30,65,1,18.76903380251178
8,59,20,9,30.33494477490864
5,11,42,13,4.468801555542781
0,47,82,7,18.507251204896086
1,11,53,12,31.14627280041564
9,5,18,58,14.954078759317436
7,98,19,26,24.535046855331373
1,70,51,66,10.551002428783484
4,72,91,13,19.63971666138087
3,50,17,55,17.120330061460614
8,44,91,84,21.342342166421883
8,62,44,53,22.697383872197292
2,94,78,60,30.741025191406045
1,13,4,45,19.940124080680928
9,57,53,24,16.4960717754855
3,19,21,31,21.564574152706562
0,10,5,73,19.94819120599982
6,71,99,84,22.708557808359437
8,9,8,53,14.635500270018529
3,92,56,98,18.958103430170674
6,22,37,98,20.849725268969653
8,35,89,94,16.33235041693148
6,17,46,23,18.946725499038568
2,98,37,42,23.382020629505632
7,9,97,41,13.410886025107544
5,21,35,14,21.455150850515384
1,75,18,14,27.43418155440653
3,18,29,37,29.66584290683393
9,94,9,46,18.633557768838003
1,72,3,39,19.46490669560187
5,85,91,33,15.486545367170633
2,25,50,98,24.68701987066722
1,24,98,28,24.780335316750367
8,95,70,17,23.241746005625096
3,94,77,24,21.94802776757317
3,4,60,64,21.101585030217823
5,92,68,39,32.021676876623
3,56,43,83,26.868596922911667
0,90,64,18,21.743550029597515
8,80,19,23,20.500532687092527
6,29,40,58,27.303015586778535
9,74,73,80,18.544790156523405
5,91,85,34,24.923312895886337
5,95,69,88,24.82943673787897
9,2,92,79,15.680925648719683
